city,time,title,km,排量,变速箱,origin_price,price,rule,过户次数,kg,气缸数,最大马力,oil_num
济南,2016,海马V70,6.38,1.5,自动,13.99,5.3,国5,1,1550,4缸,156,92
郑州,2016,雷克萨斯RX,0.75,2,自动,50.37,46.8,国6,0,2040,4缸,231,95
福州,2018,雪佛兰,4.06,1.5,自动,18.98,11.9,国5,1,1520,4缸,180,92
郑州,2018,宝马6系GT,1.97,2,自动,70.54,52,国5,0,1875,4缸,258,95
吉林,2016,大众POLO,2.86,1.4,自动,9.54,6.68,国4,2,1110,4缸,90,92
洛阳,2019,斯柯达,0.01,1.2,自动,15.35,11.28,国6,0,1295,4缸,116,95
合肥,2018,五菱宏光,5.53,1.5,手动,5.41,3.98,国5,1,1550,4缸,105,92
重庆,2019,雪佛兰,0.84,1,自动,11.93,7.06,国6,1,1245,3缸,125,92
惠州,2017,丰田,3.95,1.8,自动,15.39,11.68,国5,0,1405,4缸,99,92
苏州,2017,凯迪拉克ATS1550L,5.73,2,自动,29.72,17.9,国5,2,1600,4缸,279,95
郑州,2014,宝马5系,19.42,2,自动,54.23,24.5,国5,1,1760,4缸,218,95
北京,2014,别克GL8,14.3,2.4,自动,22.69,8.9,国5,1,1840,4缸,167,92
张家,2015,传祺GS5,5.45,2,自动,16.15,6.2,国5,0,1550,4缸,147,92
济南,2016,捷豹XJ,5.62,2,自动,86.62,38.5,国5,1,1880,4缸,240,95
大连,2013,奥迪Q5,10.96,2,自动,52.31,18.98,国4,5,1550,4缸,211,95
太原,2011,雪佛兰,8.66,1.4,手动,8.88,3.2,国4,0,1190,4缸,103,92
太原,2011,奔驰A级,7.57,1.5,自动,25.83,6.66,国4,1,1275,4缸,95,95
佛山,2017,本田XR1550V,2.17,1.8,自动,16.26,12.98,国5,0,1295,4缸,136,92
广州,2011,日产,11.74,2,自动,21.69,7.98,国4,0,1457,4缸,136,92
青岛,2015,大众,6.42,1.5,自动,29.2,16.8,国5,1,1305,3缸,136,95
西安,2014,日产,4.49,2,自动,21.36,14.58,国5,2,1460,4缸,150,92
重庆,2017,丰田,1.93,1.5,自动,9.53,6.2,国5,1,1090,4缸,107,92
临汾,2019,大众,1.07,1.5,手动,9.43,5.5,国6,0,1120,4缸,112,92
昆明,2015,起亚K4,7.23,1.8,自动,16.26,7.5,国5,3,1395,4缸,143,92
潍坊,2019,奔驰E级,3.37,2,自动,53.49,43.9,国6,2,1800,4缸,245,95
上海,2015,福特,5.34,2,自动,32.54,17.38,国5,1,1925,4缸,245,92
惠州,2016,日产,6.12,1.6,自动,14.96,8.18,国5,0,1236,4缸,126,92
上海,2014,雷克萨斯CT,7.57,1.8,自动,32.24,14.68,国4,2,1440,4缸,99,92
福州,2015,宝马2系,1.65,1.5,自动,29.96,18,国5,1,1550,3缸,136,95
佛山,2020,大众,0.6,1.4,自动,16.63,13.38,国6,0,1330,4缸,150,95
南京,2016,自由光,6.32,2.4,自动,28.2,11.88,国5,1,1855,4缸,175,92
南京,2016,自由光,6.32,2.4,自动,28.2,11.88,国5,1,1855,4缸,175,92
重庆,2012,福特,7.72,1.6,自动,15.62,5.6,国4,0,1338,4缸,125,92
西安,2017,别克GL8,6.47,2,自动,35.81,28.58,国5,1,1910,4缸,260,95
嘉兴,2013,大众,9.69,1.8,自动,28.2,10.8,国5,3,1600,4缸,160,95
德州,2015,别克,6.14,1.6,自动,20.61,9.7,国5,1,1590,4缸,184,92
天津,2015,宝马3系,8.47,1.6,自动,34.93,17.58,国5,0,1550,4缸,136,95
上海,2018,哈弗H7,2.05,2,自动,16.5,10.88,国6,0,1550,4缸,231,92
上海,2015,大众,5.97,1.8,自动,28.2,12.68,国5,1,1600,4缸,160,95
沈阳,2012,大众,7.39,2,自动,28.96,9.6,国4,2,1550,4缸,200,95
淄博,2016,现代,6.28,1.8,自动,16.26,8.8,国5,1,1421,4缸,143,92
南宁,2018,日产,3.39,1.6,自动,14.96,9.58,国5,2,1236,4缸,126,92
长沙,2016,本田,6.57,1.5,自动,8.88,6.3,国5,1,1068,4缸,131,92
昆明,2015,大众,6.38,1.8,自动,23.22,12,国5,2,1445,4缸,180,95
宿迁,2009,奔驰B级,6.16,2,自动,34.63,7.6,国4,1,1345,4缸,136,95
郑州,2017,凯迪拉克ATS1550L,3.36,2,自动,29.72,17.2,国5,0,1600,4缸,279,95
上海,2018,大众,5.59,1.4,自动,16.48,10.8,国5,0,1535,4缸,150,95
嘉兴,2015,丰田,7.27,2,自动,32,25.8,国5,2,2070,4缸,220,95
西安,2013,大众,4.84,1.6,自动,13.56,7.6,国5,2,1550,4缸,110,92
广州,2013,宝马3系,9.34,2,自动,42.98,17.99,国5,1,1540,4缸,184,95
无锡,2013,雪铁龙,6.07,1.6,自动,12.79,5.18,国5,0,1350,4缸,117,92
厦门,2009,荣威750,10.78,1.8,自动,21.47,2.99,国4,0,1567,4缸,160,95
上海,2016,大众,3.74,1.4,自动,21.14,13.48,国5,1,1545,4缸,150,95
贵阳,2017,丰田,2.76,1.2,自动,13.76,9.28,国5,0,1310,4缸,116,92
天津,2014,别克,4.33,2,自动,19.42,8.1,国5,1,1585,4缸,154,92
大连,2012,日产,4.47,1.6,自动,11.92,6.4,国5,0,1220,4缸,117,92
嘉兴,2013,东风风行,4.1,2,手动,8.89,2.8,国4,0,1550,4缸,112,92
合肥,2018,起亚,4.01,2,自动,15.19,11.4,国5,1,1430,4缸,160,92
重庆,2011,宝马7系,18.89,3,自动,97.48,23.8,国4,3,1930,6缸,258,95
哈尔,2013,福特,7.17,1.8,手动,10.83,3.4,国4,0,1321,4缸,124,92
沈阳,2011,丰田,6.89,1.6,自动,14.31,5.68,国4,0,1290,4缸,122,92
常州,2015,雷诺,5.86,1.2,自动,17.35,5.68,国4,1,1363,4缸,116,92
宁波,2018,丰田C1550HR,1.74,2,自动,16.91,14.28,国6,2,1505,4缸,171,92
石家庄,2018,奔驰C级,3.72,2,自动,33.95,24.58,国5,0,1550,4缸,184,95
杭州,2011,大众,11.71,1.4,自动,17.13,4.35,国4,1,1550,4缸,131,95
南京,2015,奥迪A4L,6.95,2,自动,36.14,16.8,国5,1,1600,4缸,180,95
石家庄,2019,丰田,3.8,1.8,自动,15.5,12.8,国6,1,1420,4缸,98,92
济南,2015,别克,5.29,1.5,自动,9.98,4.5,国5,0,1230,4缸,113,92
郑州,2017,现代ix25,3.81,1.6,自动,14.42,9.6,国5,1,1385,4缸,125,92
呼和,2011,丰田,10.09,1.6,自动,15.07,5.5,国4,0,1300,4缸,122,92
长沙,2020,福特,0.49,1.5,自动,16.37,10.98,国6,0,1411,3缸,174,92
嘉兴,2017,宝马1系,3.46,1.5,自动,24.94,15.8,国5,1,1550,3缸,136,95
佛山,2015,长安,9.7,1.6,手动,8.78,3.98,国5,0,1323,4缸,125,92
天津,2019,日产,2.39,1.6,自动,14.32,9.9,国5,0,1242,4缸,126,92
青岛,2014,凯迪拉克ATS1550L,6.13,2,自动,31.35,14.8,国5,1,1600,4缸,230,95
合肥,2015,大众,4.89,1.6,自动,23.87,8.88,国5,2,1600,4缸,167,92
重庆,2016,本田,3.76,1.5,自动,15.19,12.9,国5,1,1306,4缸,177,92
广州,2019,比亚迪,1.76,1.5,自动,21.37,12.89,国5,0,1550,4缸,154,92
成都,2009,雪佛兰,9.94,1.6,自动,14.43,2.95,国三,1,1400,4缸,117,92
长沙,2016,长安CS75,4.66,1.8,自动,12.68,6.98,国5,0,1665,4缸,177,92
上海,2017,奥迪A3,5.45,1.4,自动,25.24,14.38,国5,1,1340,4缸,150,95
福州,2017,马自达,3.83,1.5,自动,15.19,10.72,国5,1,1550,4缸,117,92
苏州,2016,吉利,4.15,1.3,自动,10.83,6.89,国5,1,1398,4缸,129,92
新乡,2016,雪铁龙,3.88,1.6,自动,12.03,5.28,国5,0,1350,4缸,117,92
潍坊,2012,大众,7.33,1.8,自动,27.66,9.78,国4,1,1600,4缸,160,95
青岛,2015,大众,5.79,1.5,自动,25.38,16.1,国5,3,1240,3缸,136,95
太原,2018,奥迪A6L,5.73,2.5,自动,50.34,33.8,国5,2,1800,6缸,204,95
大连,2010,宝马X1,2.99,3,自动,51.34,12.38,国5,1,1550,6缸,218,95
成都,2015,奥迪Q5,12.74,2,自动,42.07,19.5,国5,2,1900,4缸,224,95
南昌,2015,大众,8.25,1,自动,12.48,3.98,国4,1,750,3缸,70,95
洛阳,2016,本田,2.44,1.5,自动,9.31,7.58,国5,0,1078,4缸,131,92
石家庄,2019,日产,0.55,2,自动,16.81,12.9,国6,1,1429,4缸,154,92
济南,2020,福特,0.01,1.5,自动,13.33,9.8,国6,0,1359,3缸,122,92
青岛,2012,福特,7.22,1.6,手动,13.01,4.68,国4,0,1286,4缸,125,92
武汉,2012,福特,5.32,1.6,自动,15.62,6.28,国4,1,1337,4缸,125,92
佛山,2009,铃木,7.75,1,手动,4.87,1.78,国4,0,890,3缸,71,92
郑州,2019,福特,1.62,1.5,自动,17.78,12.39,国5,0,1610,4缸,140,92
重庆,2018,凯迪拉克XTS,4.25,2,自动,32.55,20.68,国5,0,1840,4缸,269,95
金华,2019,哈弗M6,1.67,1.5,自动,8.47,6.8,国6,1,1592,4缸,150,92
温州,2010,福特,5.51,2.3,自动,19.52,4.28,国4,0,1586,4缸,160,92
合肥,2018,大众,2.15,1.4,自动,17.36,11.3,国5,1,1325,4缸,131,95
金华,2016,奥迪Q5,10.23,2,自动,46.41,23.6,国5,1,1550,4缸,224,95
石家庄,2013,大众,11.16,1.8,自动,25.81,9.45,国4,0,1600,4缸,160,95
无锡,2018,马自达CX15504,5.77,2,自动,16.59,11.98,国5,1,1450,4缸,158,92
聊城,2019,大众,0.99,1.4,自动,17.36,12.8,国5,2,1550,4缸,150,95
平顶,2014,大众,6.6,1.6,自动,16.37,7.38,国4,1,1340,4缸,105,92
济南,2016,起亚K3,5.82,1.6,自动,11.59,6.9,国5,0,1290,4缸,128,92
呼和,2015,大众,7.22,1,自动,12.48,5.2,国4,8,750,3缸,70,95
昆明,2015,雪佛兰,8.39,1.5,手动,10.84,4.26,国5,0,1320,4缸,113,92
福州,2019,哈弗H4,0.01,1.5,自动,11.18,9.2,国6,0,1586,4缸,169,92
济南,2017,本田,3.78,1.5,自动,18.01,12.8,国5,1,1497,4缸,156,92
新乡,2019,大众,2.91,1.4,手动,8.66,5.8,国5,0,1120,4缸,90,92
厦门,2009,福特,16.29,1.8,自动,14.64,3,国三,1,1340,4缸,124,92
嘉兴,2013,大众,8.95,1.8,自动,25.81,9.8,国4,1,1600,4缸,160,95
广州,2018,比亚迪,2.99,2,自动,27.67,18.99,国5,0,1550,4缸,205,92
郑州,2019,江铃,0.36,2.8,手动,11.92,10.9,国6,1,1550,4缸,116,0
昆明,2018,别克,1.95,1.4,自动,16.27,8.2,国5,1,1430,4缸,143,92
无锡,2010,别克,10.51,2,自动,22.13,4.5,国4,2,1555,4缸,147,92
厦门,2016,大众,5.94,1.6,自动,15.73,8.08,国5,2,1260,4缸,110,92
宁波,2015,传祺GS4,6.16,1.3,自动,14.85,6,国5,1,1475,4缸,137,92
杭州,2019,奥迪A4L,1.38,2,自动,32.65,25.8,国6,2,1585,4缸,190,95
武汉,2015,本田CR1550V,4.36,2.4,自动,26.03,15.86,国5,1,1640,4缸,186,92
济南,2017,福特,4.12,1.5,自动,16.26,8.5,国5,2,1407,4缸,181,92
长沙,2016,奇瑞,8.57,1.5,手动,7.59,3.38,国5,0,1265,4缸,116,92
哈尔,2015,大众CC,6.09,1.8,自动,29.18,14.7,国5,2,1540,4缸,160,95
大连,2012,宝马X3,14.93,2,自动,52.86,17.18,国4,2,1845,4缸,184,95
洛阳,2013,福特,4.49,1.5,自动,13.87,7.05,国5,0,1295,4缸,110,92
淄博,2018,别克GL6,7.68,1.3,自动,15.73,9.99,国5,1,1465,3缸,163,92
广州,2018,宝马X3,4.81,2,自动,46.22,37.98,国6,1,1860,4缸,224,95
青岛,2017,比亚迪,2.76,1.5,自动,8.67,5.9,国5,1,1325,4缸,109,92
北京,2015,马自达CX15505,10.92,2.5,自动,24.18,13.6,国5,0,1609,4缸,196,92
台州,2018,捷豹XEL,5.16,2,自动,34.71,21.68,国5,0,1550,4缸,200,95
呼和,2016,别克,4.7,1.5,自动,28.2,15.48,国5,0,1510,4缸,170,92
宁波,2010,宝马3系,4.14,2,自动,40.71,8.99,国4,2,1550,4缸,152,95
厦门,2016,吉利,4.53,1.8,自动,15.17,7.9,国5,1,1670,4缸,184,92
福州,2012,福特,14.69,2,自动,34.39,12.1,国4,0,1959,4缸,243,92
长沙,2016,马自达,5.69,1.5,自动,15.08,8.68,国5,0,1310,4缸,117,92
潍坊,2015,雪铁龙,7.83,1.6,自动,10.18,4.68,国5,0,1206,4缸,117,92
郑州,2015,现代,4.6,1.6,自动,19.53,9.8,国5,0,1541,4缸,177,92
东莞,2015,大众,8.14,1.4,自动,15.95,7.68,国5,0,1290,4缸,131,95
东莞,2016,江淮,4.63,1.5,手动,8.12,3.5,国5,1,1210,4缸,113,92
扬州,2011,斯柯达,8.52,1.4,手动,8.56,2.78,国4,1,1100,4缸,86,92
廊坊,2016,大众CC,4.3,1.8,自动,29.18,17.2,国5,0,1540,4缸,160,95
长沙,2014,传祺GS5,6.54,2,自动,17.02,5.68,国4,1,1550,4缸,147,92
烟台,2014,奥迪Q7,15.15,3,自动,97.45,27,国4,2,1550,6缸,272,95
西安,2016,日产,3.58,1.6,自动,14.96,8.9,国5,1,1236,4缸,126,92
上海,2015,大众,6.04,1.6,自动,27.13,8.5,国5,1,1540,4缸,200,92
驻马,2010,雪佛兰,6.94,1.4,自动,9.76,2.18,国4,0,1145,4缸,93,92
成都,2015,大众,6.33,1.6,自动,24.95,8.18,国5,2,1525,4缸,167,92
昆明,2014,本田,4.5,1.5,自动,9.64,5.36,国4,1,1084,4缸,131,92
台州,2013,大众,4.32,1.6,自动,13.56,7.28,国5,0,1550,4缸,110,92
杭州,2018,日产,4.84,1.6,自动,12.24,7.36,国5,0,1180,4缸,124,92
金华,2014,雪佛兰,9.06,1.4,自动,16.27,5.2,国5,1,1480,4缸,140,92
长沙,2015,大众,4.04,1.6,自动,16.37,8.98,国5,0,1330,4缸,110,92
长沙,2018,别克,8.18,1.3,自动,10.19,5.28,国5,0,1090,3缸,107,92
郑州,2014,雪佛兰,7.62,1.6,自动,19.74,6.99,国5,0,1580,4缸,184,92
北京,2015,斯柯达,7.21,1.6,自动,16.49,7.5,国5,0,1250,4缸,110,92
郑州,2018,福特,2.21,1.5,自动,19.52,11.9,国5,2,1592,4缸,181,92
嘉兴,2014,奔驰GLK级,18.33,2,自动,41.03,22,国5,0,1550,4缸,184,95
深圳,2014,保时捷Cayenne,12.55,3,自动,114.84,49.8,国4,3,2230,6缸,333,95
佛山,2016,日产,6.82,1.6,自动,14.65,8.18,国5,1,1236,4缸,126,92
宜宾,2015,福特,4.88,1.6,自动,14.85,6.88,国5,1,1336,4缸,125,92
宁波,2017,丰田,2.09,1.5,自动,9.31,7.18,国5,2,1100,4缸,107,92
广州,2016,奔驰GLA级,4.89,1.6,自动,31.46,17.99,国5,1,1482,4缸,156,95
杭州,2010,奥迪A5,5.97,3.2,自动,72.73,14,国4,0,1700,6缸,265,95
南通,2015,哈弗H6,5.15,1.5,自动,14.85,6.85,国5,1,1554,4缸,150,92
福州,2012,铃木,6.81,1.3,手动,6.6,2.68,国4,1,1040,4缸,91,92
昆明,2019,别克GL6,2.1,1.3,自动,15.51,10.3,国5,1,1465,3缸,163,92
北京,2014,奥迪A8L,14.8,3,自动,110.94,45.08,国4,0,2000,6缸,290,95
保定,2016,铃木,2.6,1.4,手动,4.33,2.9,国5,0,900,4缸,97,92
常州,2014,本田,3.86,1.5,自动,8.88,6.38,国5,2,1078,4缸,131,92
长沙,2011,宝马5系,14.97,3,自动,68.12,18.28,国4,1,1550,6缸,306,95
昆明,2019,宝马X1,1.91,2,自动,33.63,24.5,国6,0,1619,4缸,192,95
南京,2020,长城,1.96,2,自动,19.52,18,国6,1,1550,4缸,190,92
南宁,2014,本田,7.32,1.5,自动,9.64,6.98,国5,1,1084,4缸,131,92
大连,2017,奔驰C级,4.67,2,自动,38.4,26.5,国4,0,1550,4缸,184,95
宁波,2014,宝马5系,13.73,2,自动,50.65,28.5,国4,3,1760,4缸,218,95
郑州,2017,斯巴鲁BRZ,2.59,2,手动,29.72,26.88,国5,2,1253,4缸,200,95
郑州,2018,大众,4.42,1.8,自动,25.5,17.58,国5,1,1540,4缸,180,95
青岛,2015,福特,4.69,1,自动,15.17,6.8,国5,0,1362,3缸,125,92
上海,2014,比亚迪,11.05,1.5,自动,22.77,4.59,国4,1,1720,4缸,154,92
天津,2016,凯迪拉克ATS1550L,2.62,2,自动,31.35,15.3,国5,0,1600,4缸,230,95
大连,2010,大众CC,12.98,2,自动,30.15,8.98,国4,3,1545,4缸,200,95
南京,2017,本田CR1550V,1.34,2,自动,28.2,22.5,国5,1,1659,4缸,146,92
合肥,2014,奇瑞,4.07,1.5,手动,5.74,1.98,国5,0,1210,4缸,109,92
上海,2016,大众,14.98,1.8,自动,26.47,13.38,国5,0,1580,4缸,180,95
成都,2018,奔驰C级,6.56,2,自动,38.08,26.3,国5,3,1550,4缸,184,95
沈阳,2011,起亚,9.21,2,自动,22.66,6.28,国4,2,1423,4缸,163,92
平顶,2014,日产,5.46,1.6,自动,12.52,7.78,国4,1,1211,4缸,126,92
广州,2016,奥迪Q5,11.1,2,自动,41.62,22.3,国5,1,1550,4缸,224,95
沈阳,2012,日产,6.47,1.6,自动,14.65,6.35,国4,1,1237,4缸,126,92
金华,2014,奥迪A6L,15.42,2,自动,48.48,18.78,国5,0,1740,4缸,180,95
吉林,2015,福特,4.9,1.5,自动,13,6.35,国4,0,1300,4缸,113,92
德阳,2012,牧马人,13.75,3.6,自动,55.35,26.5,国4,1,1921,6缸,284,92
温州,2015,荣威360,2.66,1.5,自动,9.76,4.98,国5,0,1280,4缸,109,92
苏州,2018,凯迪拉克XTS,3.06,2,自动,34.72,20.58,国5,0,1840,4缸,269,95
福州,2012,长安CS35,7.27,1.6,自动,10.19,4,国4,1,1290,4缸,125,92
苏州,2014,雪佛兰,12.7,1.6,自动,19.74,8.28,国5,0,1580,4缸,184,92
常州,2016,保时捷,5.17,3,自动,118.1,78.5,国5,2,1550,6缸,333,95
临汾,2018,丰田,6.2,1.2,自动,13.76,9.88,国5,1,1320,4缸,116,92
佛山,2012,长安CS35,6.33,1.6,自动,10.08,3.6,国4,1,1290,4缸,125,92
重庆,2019,大众,2.84,1.4,自动,22.12,15.88,国6,0,1510,4缸,150,95
金华,2013,宝马1系,8.01,1.6,自动,28.44,11.58,国4,0,1475,4缸,136,95
长沙,2016,自由光,5.94,2,自动,23.86,11.88,国5,0,1735,4缸,155,92
济南,2018,丰田,4.15,2,自动,22.01,16.94,国5,1,1530,4缸,151,92
石家庄,2008,马自达6,10.93,2,自动,19.52,4,国三,2,1427,4缸,146,92
郑州,2012,福特,11.24,3.5,自动,42.31,15.5,国4,3,1980,6缸,288,92
合肥,2018,本田,4.66,1.5,自动,20.6,16.68,国5,0,1485,4缸,194,92
嘉兴,2015,大众,5.92,1.6,自动,15.19,7.2,国5,1,1550,4缸,110,92
吉林,2017,丰田,2.18,1.8,自动,15.93,12.6,国5,0,1405,4缸,99,92
北京,2014,奥迪A7,4.92,3,自动,89.88,35.5,国4,4,1925,6缸,310,95
上海,2015,大众,4.34,1.4,手动,17.14,8.5,国5,0,1295,4缸,150,95
沈阳,2015,宝马3系,7.26,2,自动,37.97,18.8,国5,1,1540,4缸,184,95
苏州,2016,雪佛兰,5.32,1.3,手动,6.94,3.99,国5,1,1057,4缸,103,92
嘉兴,2013,奥迪Q3,9.94,2,自动,38.73,13.3,国4,1,1670,4缸,170,95
天津,2008,奔驰C级,17.14,1.8,自动,37.77,7.85,国三,2,1505,4缸,184,95
福州,2016,别克,8.9,1.5,自动,25.61,11.5,国5,1,1575,4缸,169,92
成都,2017,奥迪A3,6.01,1.4,自动,23.08,13.78,国5,1,1340,4缸,150,95
保定,2009,福特,6.71,1.8,自动,14.64,3.48,国三,1,1340,4缸,124,92
成都,2014,日产,8.87,2.5,自动,29.07,14.88,国5,4,1577,4缸,186,92
武汉,2018,宝马3系,4.28,2,自动,35.15,25.98,国5,1,1550,4缸,184,95
济南,2011,别克,13.86,2.4,自动,27.67,6.7,国4,0,1550,4缸,186,92
嘉兴,2017,别克GL8,4.77,2,自动,35.81,28.8,国5,0,1910,4缸,260,95
哈尔,2016,福特,6.93,2.3,自动,48.82,24.1,国5,1,2118,4缸,276,92
潍坊,2015,奥迪A4L,6.61,2,自动,33.95,17.2,国5,1,1600,4缸,180,95
西安,2016,大众POLO,1.26,1.4,自动,9.54,6.43,国5,1,1110,4缸,90,92
呼和,2009,长城,12.17,1.3,手动,6.39,1.38,国4,4,1119,4缸,92,92
南京,2015,丰田,10.62,3.5,自动,41.23,29,国5,1,2060,6缸,273,92
沈阳,2013,福特,7.13,1.5,自动,13.87,5.8,国4,1,1295,4缸,110,92
沈阳,2013,福特,7.13,1.5,自动,13.87,5.8,国4,1,1295,4缸,110,92
洛阳,2016,大众,4.87,1.4,自动,23,12.5,国5,1,1495,4缸,150,95
苏州,2015,英菲尼迪Q50L,9.1,2,自动,37.97,17.58,国5,0,1700,4缸,211,95
洛阳,2011,福特,11.19,2,自动,21.69,4.8,国4,1,1630,4缸,203,92
杭州,2014,宝马5系,12.75,2,自动,50.65,25.1,国5,0,1760,4缸,218,95
南京,2017,指南者,3.86,1.4,自动,21.25,12.5,国5,1,1580,4缸,165,92
北京,2014,林肯MKC,3.12,2,自动,43.18,16.5,国4,1,1831,4缸,203,92
合肥,2018,奇瑞,2.7,1.5,自动,10.52,6.18,国5,0,1365,4缸,147,92
大连,2016,奔驰GLA级,2.93,1.6,自动,31.46,18.37,国5,2,1482,4缸,156,95
苏州,2018,凯迪拉克XTS,9.94,2,自动,32.55,20.4,国5,3,1840,4缸,269,95
厦门,2013,大众,7.95,1.6,自动,10.67,4.6,国4,2,1120,4缸,110,92
天津,2014,日产,5.62,1.6,自动,14.96,7.99,国5,1,1237,4缸,126,92
佛山,2016,自由光,4.27,2,自动,23.86,11.76,国5,1,1735,4缸,155,92
天津,2018,丰田C1550HR,3.36,2,自动,16.91,14,国5,1,1505,4缸,171,92
嘉兴,2016,捷豹XF,6.34,2,自动,61.65,24.25,国5,1,1590,4缸,240,95
合肥,2018,雪佛兰,4.63,1.5,自动,21.7,12.5,国5,0,1520,4缸,180,92
运城,2010,丰田,15.97,2,自动,24.73,7.9,国4,2,1515,4缸,150,95
济南,2016,马自达,8.59,1.5,自动,15.08,8.6,国5,1,1310,4缸,117,92
长沙,2015,陆风X7,5.66,2,自动,15.17,5.98,国5,0,1775,4缸,190,92
中山,2017,丰田,2.05,1.6,自动,12.79,8.5,国5,0,1285,4缸,122,92
长沙,2014,别克GL8,11.53,2.4,自动,31.47,16.48,国5,1,1860,4缸,186,92
天津,2010,标致307,7.62,1.6,自动,11.48,3.5,国4,2,1320,4缸,106,92
厦门,2018,日产,3.7,2,自动,20.28,13.1,国5,0,1550,4缸,150,92
青岛,2011,奔驰C级,8.94,1.8,自动,37.77,9.9,国4,3,1570,4缸,184,95
苏州,2015,丰田,6,2,自动,21.69,12.98,国5,0,1490,4缸,167,92
天津,2016,东南DX3,6.98,1.5,自动,10.3,5.8,国5,1,1340,4缸,156,92
金华,2012,别克,13.36,2.4,自动,27.78,7.88,国4,1,1705,4缸,186,92
青岛,2009,别克,16.6,2.4,自动,29.3,5,国4,0,1695,4缸,170,92
呼和,2015,大众,15.05,1.4,自动,18.01,8.98,国5,2,1280,4缸,131,95
新乡,2017,雪佛兰,2.8,1.5,手动,13.56,5.85,国5,0,1240,4缸,114,92
福州,2017,别克,4.67,1.5,自动,23.87,12.68,国5,1,1575,4缸,169,92
石家庄,2020,雪佛兰,0.8,1,自动,9.76,5.8,国6,1,1120,3缸,125,92
郑州,2017,现代ix25,2.33,1.6,自动,14.42,9.18,国5,0,1385,4缸,125,92
石家庄,2015,斯柯达,5.23,1.6,自动,13.22,6.78,国4,1,1322,4缸,105,92
合肥,2013,奥迪A4L,6.35,2,自动,33.63,13.28,国4,1,1600,4缸,180,95
无锡,2016,大众,5.74,1.6,自动,14.31,7.88,国4,1,1260,4缸,110,92
扬州,2017,斯柯达,1.73,1.4,自动,9.22,6.3,国5,1,1092,4缸,90,92
扬州,2017,斯柯达,1.73,1.4,自动,9.22,6.3,国5,1,1092,4缸,90,92
西安,2012,三菱,3.29,3.8,自动,63.83,33.88,国5,0,2230,6缸,243,92
深圳,2013,别克,9.38,1.6,自动,16.58,4.18,国4,1,1410,4缸,121,92
东莞,2017,别克,1.77,1.4,自动,16.27,8,国5,0,1430,4缸,143,92
武汉,2012,福特,7.05,1.8,自动,11.92,4.58,国4,1,1330,4缸,124,92
昆明,2017,凯迪拉克ATS1550L,5.62,2,自动,31.89,17.4,国5,1,1600,4缸,279,95
佛山,2015,吉利GX7,7.13,1.8,手动,8.67,3.38,国5,1,1515,4缸,133,92
广州,2017,本田,2.87,1.8,自动,15.19,11.28,国5,0,1420,4缸,141,92
郑州,2010,宝马1系,7.12,2,自动,32.46,6.93,国4,0,1550,4缸,156,95
石家庄,2016,现代,5.19,1.8,自动,16.26,8.89,国5,1,1421,4缸,143,92
郑州,2013,起亚,7.44,1.6,自动,13.87,4.98,国4,0,1225,4缸,123,92
东莞,2019,别克GL6,0.06,1.3,自动,15.51,11.58,国6,0,1465,3缸,163,92
潍坊,2017,日产,1.09,2.5,自动,17.56,13.8,国5,1,1696,4缸,184,92
惠州,2013,福特,8,1.6,自动,23.64,8.46,国4,1,1592,4缸,177,92
成都,2017,大众,2.76,1.4,自动,16.81,10.18,国5,1,1280,4缸,131,95
宿迁,2015,大众,2.69,1.5,自动,9.74,4,国4,0,1150,4缸,109,92
成都,2013,三菱,10.53,2,自动,15.17,6,国4,1,1405,4缸,167,92
福州,2015,传祺GS4,6.04,1.3,自动,13.66,6.5,国5,1,1475,4缸,137,92
常州,2008,丰田,7.78,1.3,自动,10.79,3.6,国4,2,1070,4缸,86,92
长沙,2019,福特,3.31,1.5,自动,14.63,9.18,国5,0,1370,3缸,184,92
南通,2015,马自达CX15505,4.25,2,自动,20.71,12.8,国5,1,1455,4缸,155,92
唐山,2012,日产,5.94,1.6,自动,14.65,7,国4,0,1237,4缸,126,92
上海,2015,奔驰CLA级,3.73,2,自动,34.52,21.66,国5,5,1550,4缸,184,95
大连,2012,雪佛兰,6.62,1.8,自动,14.86,3.8,国4,1,1410,4缸,147,92
德州,2015,昌河M50,7.46,1.5,手动,5.63,1.65,国4,1,1270,4缸,106,92
哈尔,2016,马自达,4.48,1.5,自动,13.67,8.5,国5,1,1286,4缸,117,92
西安,2019,大众,4.6,1.5,自动,10.29,6.98,国5,1,1140,4缸,110,92
大连,2015,雪佛兰,10.22,1.5,自动,11.93,5.5,国5,1,1360,4缸,113,92
哈尔,2013,斯柯达,6.56,1.8,自动,22.1,8.8,国4,1,1530,4缸,160,95
淄博,2019,林肯MKZ,1.96,2,自动,32.54,20.8,国5,1,1769,4缸,203,92
合肥,2015,福特,5.26,1.5,自动,11.7,5.98,国5,0,1300,4缸,113,92
郑州,2013,现代ix35,7.15,2,自动,21.36,7.9,国4,0,1423,4缸,165,92
郑州,2020,路虎,0.85,2,自动,40.79,29,国6,0,1955,4缸,249,95
南京,2017,福特,3.54,1.5,自动,13.28,7.9,国5,1,1300,4缸,113,92
宿迁,2017,别克,4.12,1.5,自动,13.01,6.4,国5,1,1255,4缸,114,92
苏州,2019,奥迪A6L,4.09,2,自动,44.48,34.86,国6,1,1800,4缸,190,95
